date,adj close,close,high,low,open,volume,symbol
2026-01-26,238.4199981689453,238.4199981689453,240.9499969482422,237.5399932861328,239.97999572753906,32825500,AMZN
2026-01-27,244.67999267578125,244.67999267578125,244.8800048828125,238.0800018310547,239.69000244140625,38029200,AMZN
2026-01-28,243.00999450683594,243.00999450683594,247.77999877929688,241.52999877929688,246.3699951171875,40882700,AMZN
2026-01-29,241.72999572753906,241.72999572753906,243.0,236.74000549316406,242.82000732421875,47229600,AMZN
2026-01-30,239.3000030517578,239.3000030517578,243.32000732421875,237.63999938964844,239.88999938964844,46585000,AMZN
2026-02-02,242.9600067138672,242.9600067138672,245.6300048828125,238.1699981689453,238.30999755859375,37546100,AMZN
2026-02-03,238.6199951171875,238.6199951171875,246.35000610351562,235.4499969482422,244.97999572753906,53831300,AMZN
2026-02-04,232.99000549316406,232.99000549316406,238.86000061035156,231.82000732421875,238.86000061035156,51299900,AMZN
2026-02-05,222.69000244140625,222.69000244140625,226.30999755859375,220.3800048828125,224.91000366210938,103509200,AMZN
2026-02-06,210.32000732421875,210.32000732421875,211.44000244140625,200.30999755859375,202.6999969482422,179210900,AMZN
2026-02-09,208.72000122070312,208.72000122070312,212.80999755859375,203.35000610351562,208.97000122070312,91178400,AMZN
2026-02-10,206.9600067138672,206.9600067138672,212.64999389648438,206.41000366210938,208.8000030517578,67175000,AMZN
2026-02-11,204.0800018310547,204.0800018310547,208.57000732421875,202.49000549316406,208.05999755859375,65545500,AMZN
2026-02-12,199.60000610351562,199.60000610351562,203.9600067138672,197.55999755859375,203.9600067138672,83975400,AMZN
2026-02-13,198.7899932861328,198.7899932861328,201.16000366210938,197.27999877929688,198.8800048828125,66321600,AMZN
2026-02-17,201.14999389648438,201.14999389648438,201.74000549316406,196.0,198.1300048828125,69879200,AMZN
2026-02-18,204.7899932861328,204.7899932861328,206.86000061035156,201.50999450683594,202.07000732421875,51003300,AMZN
2026-02-19,204.86000061035156,204.86000061035156,205.63999938964844,202.80999755859375,203.8000030517578,35669600,AMZN
2026-02-20,210.11000061035156,210.11000061035156,211.1699981689453,203.75,204.75999450683594,65881600,AMZN
2026-02-23,205.27000427246094,205.27000427246094,208.42999267578125,203.11000061035156,208.10000610351562,53581500,AMZN
2026-02-24,208.55999755859375,208.55999755859375,210.36000061035156,203.25,205.47000122070312,41137200,AMZN
2026-02-25,210.63999938964844,210.63999938964844,211.58999633789062,208.92999267578125,210.4600067138672,41346400,AMZN
2026-02-26,207.9199981689453,207.9199981689453,211.0500030517578,205.35000610351562,210.72999572753906,47756800,AMZN
2026-02-27,210.0,210.0,210.3300018310547,205.1999969482422,206.8300018310547,57422800,AMZN
2026-03-02,208.38999938964844,208.38999938964844,209.72999572753906,203.4600067138672,204.5500030517578,46001000,AMZN
2026-03-03,208.72999572753906,208.72999572753906,209.17999267578125,202.47999572753906,203.10000610351562,43184900,AMZN
2026-03-04,216.82000732421875,216.82000732421875,217.5399932861328,210.14999389648438,210.47000122070312,54731100,AMZN
2026-03-05,218.94000244140625,218.94000244140625,220.47000122070312,215.58999633789062,215.97999572753906,60943400,AMZN
2026-03-06,213.2100067138672,213.2100067138672,217.32000732421875,212.52999877929688,214.99000549316406,51152700,AMZN
2026-03-09,213.49000549316406,213.49000549316406,213.82000732421875,207.11000061035156,210.4499969482422,54642900,AMZN
2026-03-10,214.3300018310547,214.3300018310547,215.64999389648438,212.42999267578125,214.19000244140625,35678800,AMZN
2026-03-11,212.64999389648438,212.64999389648438,217.0,211.35000610351562,215.7100067138672,34199300,AMZN
2026-03-12,209.52999877929688,209.52999877929688,211.7100067138672,208.14999389648438,210.38999938964844,44349500,AMZN
2026-03-13,207.6699981689453,207.6699981689453,210.55999755859375,206.22000122070312,209.61000061035156,35662100,AMZN
2026-03-16,211.74000549316406,211.74000549316406,212.72000122070312,207.4499969482422,208.35000610351562,42209300,AMZN
2026-03-17,215.1999969482422,215.1999969482422,215.6999969482422,212.42999267578125,212.82000732421875,44969900,AMZN
2026-03-18,209.8699951171875,209.8699951171875,215.13999938964844,208.8300018310547,213.92999267578125,37846600,AMZN
2026-03-19,208.75999450683594,208.75999450683594,209.1199951171875,206.0500030517578,207.05999755859375,36440600,AMZN
2026-03-20,205.3699951171875,205.3699951171875,207.5399932861328,204.32000732421875,207.39999389648438,63694600,AMZN
2026-03-23,210.13999938964844,210.13999938964844,212.8000030517578,209.50999450683594,209.7899932861328,44277400,AMZN
2026-03-24,207.24000549316406,207.24000549316406,209.35000610351562,206.63999938964844,207.9499969482422,35351400,AMZN
2026-03-25,211.7100067138672,211.7100067138672,213.07000732421875,209.89999389648438,211.55999755859375,36388800,AMZN
2026-03-26,207.5399932861328,207.5399932861328,212.88999938964844,207.1199951171875,210.61000061035156,46746000,AMZN
2026-03-27,199.33999633789062,199.33999633789062,206.60000610351562,199.13999938964844,206.4600067138672,56009800,AMZN
2026-03-30,200.9499969482422,200.9499969482422,203.8000030517578,199.97999572753906,201.47999572753906,46373800,AMZN
2026-03-31,208.27000427246094,208.27000427246094,210.27999877929688,204.13999938964844,204.85000610351562,58470100,AMZN
2026-04-01,210.57000732421875,210.57000732421875,213.5800018310547,208.19000244140625,210.44000244140625,45955400,AMZN
2026-04-02,209.77000427246094,209.77000427246094,212.2100067138672,204.89999389648438,206.5399932861328,31453000,AMZN
2026-04-06,212.7899932861328,212.7899932861328,212.9499969482422,209.58999633789062,209.8000030517578,25385500,AMZN
2026-04-07,213.77000427246094,213.77000427246094,213.97000122070312,209.0800018310547,211.24000549316406,28154600,AMZN
2026-04-08,221.25,221.25,226.10000610351562,219.6199951171875,223.7899932861328,51092700,AMZN
2026-04-09,233.64999389648438,233.64999389648438,233.8000030517578,223.27000427246094,225.22999572753906,65964200,AMZN
2026-04-10,238.3800048828125,238.3800048828125,240.42999267578125,235.2100067138672,235.3000030517578,56912800,AMZN
2026-04-13,239.88999938964844,239.88999938964844,240.0,235.75,237.4499969482422,42166200,AMZN
2026-04-14,249.02000427246094,249.02000427246094,252.17999267578125,241.77999877929688,241.77999877929688,72685000,AMZN
2026-04-15,248.5,248.5,250.44000244140625,247.1999969482422,249.25,43045200,AMZN
2026-04-16,249.6999969482422,249.6999969482422,250.0,244.1999969482422,248.50999450683594,41895700,AMZN
2026-04-17,250.55999755859375,250.55999755859375,256.17999267578125,250.11000061035156,254.99000549316406,52029300,AMZN
2026-04-20,248.27999877929688,248.27999877929688,250.17999267578125,245.3699951171875,249.19000244140625,39463100,AMZN
2026-04-21,249.91000366210938,249.91000366210938,255.08999633789062,249.10000610351562,255.08999633789062,42922400,AMZN
2026-04-22,255.36000061035156,255.36000061035156,255.94000244140625,250.3300018310547,252.44000244140625,36065100,AMZN
2026-04-23,255.0800018310547,255.0800018310547,258.7900085449219,253.07000732421875,255.38999938964844,39091400,AMZN
2026-04-24,263.989990234375,263.989990234375,264.5,257.69000244140625,259.9800109863281,53777400,AMZN
2026-04-27,261.1199951171875,261.1199951171875,264.1499938964844,260.3399963378906,263.4599914550781,44906800,AMZN
2026-04-28,259.70001220703125,259.70001220703125,261.0299987792969,256.6300048828125,258.3900146484375,42204400,AMZN
2026-04-29,263.0400085449219,263.0400085449219,265.9100036621094,257.70001220703125,257.989990234375,72367900,AMZN
2026-04-30,265.05999755859375,265.05999755859375,273.8800048828125,256.1600036621094,273.1700134277344,100974900,AMZN
2026-05-01,268.260009765625,268.260009765625,273.32000732421875,262.739990234375,265.5799865722656,50825200,AMZN
2026-05-04,272.04998779296875,272.04998779296875,276.1000061035156,268.79998779296875,268.79998779296875,49083700,AMZN
2026-05-05,273.54998779296875,273.54998779296875,278.55999755859375,272.3800048828125,276.0799865722656,41908500,AMZN
2026-05-06,274.989990234375,274.989990234375,277.79998779296875,272.2099914550781,272.8900146484375,44552000,AMZN
2026-05-07,271.1700134277344,271.1700134277344,276.6300048828125,270.489990234375,275.0199890136719,35892900,AMZN
2026-05-08,272.67999267578125,272.67999267578125,274.0,269.95001220703125,271.6300048828125,34732700,AMZN
2026-05-11,268.989990234375,268.989990234375,273.6300048828125,268.4800109863281,269.8399963378906,38176700,AMZN
2026-05-12,265.82000732421875,265.82000732421875,267.6499938964844,262.6300048828125,266.7099914550781,36776200,AMZN
2026-05-13,270.1300048828125,270.1300048828125,270.7200012207031,263.20001220703125,264.42999267578125,39670900,AMZN
2026-05-14,267.2200012207031,267.2200012207031,270.7799987792969,266.6300048828125,269.1499938964844,31338400,AMZN
2026-05-15,264.1400146484375,264.1400146484375,264.3599853515625,260.8900146484375,262.5,40770300,AMZN
2026-05-18,264.8599853515625,264.8599853515625,268.8500061035156,262.5299987792969,263.8699951171875,33690800,AMZN
2026-05-19,259.3399963378906,259.3399963378906,262.25,255.19000244140625,262.0400085449219,40340700,AMZN
2026-05-20,265.010009765625,265.010009765625,265.5799865722656,259.5299987792969,260.04998779296875,34933200,AMZN
2026-05-21,268.4599914550781,268.4599914550781,269.489990234375,261.3699951171875,263.5,36591700,AMZN
2026-05-22,266.32000732421875,266.32000732421875,269.7900085449219,266.239990234375,268.6600036621094,27535500,AMZN
2026-05-26,265.2900085449219,265.2900085449219,269.29998779296875,262.07000732421875,267.94000244140625,38028100,AMZN
2026-05-27,271.8500061035156,271.8500061035156,272.4100036621094,265.70001220703125,266.1499938964844,40061900,AMZN
2026-05-28,274.0,274.0,274.5,267.44000244140625,272.2699890136719,40630400,AMZN
2026-05-29,270.6400146484375,270.6400146484375,274.75,269.6400146484375,271.2900085449219,54749600,AMZN
2026-06-01,261.260009765625,261.260009765625,266.6300048828125,260.70001220703125,266.2900085449219,53604400,AMZN
2026-06-02,256.5199890136719,256.5199890136719,261.20001220703125,254.3699951171875,257.1600036621094,41811000,AMZN
2026-06-03,250.02000427246094,250.02000427246094,257.0899963378906,247.7100067138672,254.6999969482422,51394200,AMZN
2026-06-04,253.7899932861328,253.7899932861328,255.8300018310547,251.75,253.1199951171875,35609800,AMZN
2026-06-05,246.02999877929688,246.02999877929688,256.3800048828125,245.77999877929688,254.25999450683594,55607800,AMZN
2026-06-08,245.22000122070312,245.22000122070312,249.4199981689453,243.36000061035156,246.67999267578125,33899500,AMZN
2026-06-09,244.19000244140625,244.19000244140625,250.42999267578125,240.39999389648438,247.72999572753906,44425400,AMZN
2026-06-10,238.0,238.0,244.07000732421875,237.4499969482422,243.61000061035156,38590200,AMZN
2026-06-11,241.50999450683594,241.50999450683594,242.13999938964844,235.17999267578125,237.92999267578125,41335400,AMZN
2026-06-12,238.5500030517578,238.5500030517578,243.36000061035156,233.58999633789062,243.2100067138672,51186600,AMZN
