date,adj close,close,high,low,open,volume,symbol
2026-03-10,402.9407043457031,403.1099853515625,415.30999755859375,393.6400146484375,394.010009765625,33745400,MU
2026-03-11,418.5141906738281,418.69000244140625,422.75,405.7900085449219,410.7699890136719,30191400,MU
2026-03-12,405.1797790527344,405.3500061035156,413.7300109863281,396.6700134277344,410.0,31720900,MU
2026-03-13,425.9510803222656,426.1300048828125,429.3500061035156,413.0,413.75,39261000,MU
2026-03-16,441.6144714355469,441.79998779296875,454.8599853515625,437.75,446.1600036621094,43067600,MU
2026-03-17,461.4961242675781,461.69000244140625,462.7300109863281,445.1400146484375,452.5400085449219,43017900,MU
2026-03-18,461.5361328125,461.7300109863281,471.3399963378906,458.29998779296875,464.760009765625,58973700,MU
2026-03-19,444.08343505859375,444.2699890136719,457.2200012207031,421.1099853515625,424.9700012207031,74591900,MU
2026-03-20,422.722412109375,422.8999938964844,449.1000061035156,415.3599853515625,443.9200134277344,64224900,MU
2026-03-23,404.1802062988281,404.3500061035156,444.2699890136719,401.5199890136719,426.1499938964844,54807300,MU
2026-03-24,395.3639221191406,395.5299987792969,404.9800109863281,388.9100036621094,401.2799987792969,44975100,MU
2026-03-25,381.9295654296875,382.0899963378906,388.9200134277344,371.3800048828125,383.0,55328700,MU
2026-03-26,355.31072998046875,355.4599914550781,374.25,350.0,370.0199890136719,54515900,MU
2026-03-27,357.07000732421875,357.2200012207031,368.70001220703125,354.05999755859375,359.8599853515625,45806700,MU
2026-03-30,321.79998779296875,321.79998779296875,362.80999755859375,318.3999938964844,362.6600036621094,73833200,MU
2026-03-31,337.8399963378906,337.8399963378906,337.8399963378906,311.489990234375,321.6700134277344,73551800,MU
2026-04-01,367.8500061035156,367.8500061035156,377.8900146484375,343.0,348.9100036621094,74429800,MU
2026-04-02,366.239990234375,366.239990234375,366.94000244140625,340.20001220703125,341.3399963378906,51498700,MU
2026-04-06,377.760009765625,377.760009765625,385.0799865722656,370.6099853515625,373.79998779296875,41414900,MU
2026-04-07,377.5799865722656,377.5799865722656,379.25,364.1000061035156,374.1300048828125,40224100,MU
2026-04-08,406.7300109863281,406.7300109863281,416.0,398.8800048828125,415.1300048828125,49216600,MU
2026-04-09,421.510009765625,421.510009765625,423.94000244140625,398.44000244140625,407.6099853515625,43101000,MU
2026-04-10,420.5899963378906,420.5899963378906,423.8599853515625,410.04998779296875,420.2900085449219,36377600,MU
2026-04-13,426.55999755859375,426.55999755859375,426.8800048828125,408.5,416.4700012207031,37015800,MU
2026-04-14,465.6600036621094,465.6600036621094,465.7799987792969,424.8599853515625,434.3500061035156,52534900,MU
2026-04-15,456.2300109863281,456.2300109863281,463.95001220703125,439.32000732421875,457.6300048828125,40370100,MU
2026-04-16,457.2300109863281,457.2300109863281,462.3399963378906,444.3800048828125,452.9599914550781,33626400,MU
2026-04-17,455.07000732421875,455.07000732421875,470.9700012207031,452.20001220703125,466.8500061035156,33405000,MU
2026-04-20,448.4200134277344,448.4200134277344,464.55999755859375,435.8999938964844,458.25,32013600,MU
2026-04-21,449.3800048828125,449.3800048828125,457.82000732421875,441.29998779296875,451.32000732421875,27734000,MU
2026-04-22,487.4800109863281,487.4800109863281,491.9800109863281,458.55999755859375,462.92999267578125,45998100,MU
2026-04-23,481.7200012207031,481.7200012207031,493.6199951171875,471.79998779296875,482.2799987792969,38178000,MU
2026-04-24,496.7200012207031,496.7200012207031,506.989990234375,489.3599853515625,495.9200134277344,35379600,MU
2026-04-27,524.5599975585938,524.5599975585938,531.3599853515625,510.0199890136719,510.55999755859375,41298800,MU
2026-04-28,504.2900085449219,504.2900085449219,518.8300170898438,488.2300109863281,503.5400085449219,44816600,MU
2026-04-29,518.4600219726562,518.4600219726562,531.02001953125,508.79998779296875,526.0,36248500,MU
2026-04-30,517.1599731445312,517.1599731445312,535.5,502.5799865722656,529.739990234375,36554400,MU
2026-05-01,542.2100219726562,542.2100219726562,545.9099731445312,510.2099914550781,511.7799987792969,40215300,MU
2026-05-04,576.4500122070312,576.4500122070312,592.7999877929688,557.760009765625,560.5999755859375,46043700,MU
2026-05-05,640.2000122070312,640.2000122070312,651.739990234375,605.469970703125,609.780029296875,64268500,MU
2026-05-06,666.5900268554688,666.5900268554688,667.6699829101562,627.5800170898438,660.3699951171875,55725800,MU
2026-05-07,646.6300048828125,646.6300048828125,683.0900268554688,635.4199829101562,649.8300170898438,47527500,MU
2026-05-08,746.8099975585938,746.8099975585938,747.2100219726562,676.2100219726562,676.4500122070312,65130900,MU
2026-05-11,795.3300170898438,795.3300170898438,818.6699829101562,768.0,792.97998046875,70972900,MU
2026-05-12,766.5800170898438,766.5800170898438,782.760009765625,706.5999755859375,774.7000122070312,73743000,MU
2026-05-13,803.6300048828125,803.6300048828125,814.9500122070312,779.469970703125,813.1599731445312,54875100,MU
2026-05-14,776.010009765625,776.010009765625,812.0,775.6300048828125,787.6199951171875,42142700,MU
2026-05-15,724.6599731445312,724.6599731445312,749.5900268554688,719.0,732.5700073242188,48519000,MU
2026-05-18,681.5399780273438,681.5399780273438,757.0,663.25,750.4600219726562,60042500,MU
2026-05-19,698.739990234375,698.739990234375,725.9500122070312,652.2100219726562,665.5800170898438,61792100,MU
2026-05-20,731.989990234375,731.989990234375,735.6799926757812,700.6599731445312,734.9600219726562,48827400,MU
2026-05-21,762.0999755859375,762.0999755859375,764.9000244140625,732.2000122070312,736.3599853515625,42461500,MU
2026-05-22,751.0,751.0,780.2000122070312,747.2000122070312,756.8200073242188,36002900,MU
2026-05-26,895.8800048828125,895.8800048828125,916.7999877929688,820.2999877929688,820.5,76560800,MU
2026-05-27,928.4099731445312,928.4099731445312,956.1599731445312,888.1500244140625,955.6599731445312,72295700,MU
2026-05-28,923.52001953125,923.52001953125,949.489990234375,904.780029296875,929.8300170898438,49694300,MU
2026-05-29,971.0,971.0,981.0,940.510009765625,957.0,60498600,MU
2026-06-01,1035.5,1035.5,1046.969970703125,1009.5,1009.719970703125,46552100,MU
2026-06-02,1064.0999755859375,1064.0999755859375,1076.56005859375,1017.2000122070312,1050.0,47555400,MU
2026-06-03,1079.5699462890625,1079.5699462890625,1089.2900390625,1038.5,1079.010009765625,40324200,MU
2026-06-04,996.0,996.0,1036.3699951171875,971.6799926757812,1007.0999755859375,54917200,MU
2026-06-05,864.010009765625,864.010009765625,961.8900146484375,864.010009765625,944.4000244140625,77250500,MU
2026-06-08,949.280029296875,949.280029296875,962.9500122070312,916.5,938.27001953125,54097800,MU
2026-06-09,935.8900146484375,935.8900146484375,989.1500244140625,854.3499755859375,988.1799926757812,73448600,MU
2026-06-10,891.8800048828125,891.8800048828125,957.47998046875,883.25,905.1300048828125,55712600,MU
2026-06-11,995.8699951171875,995.8699951171875,996.77001953125,895.5,904.3699951171875,59418900,MU
2026-06-12,981.6099853515625,981.6099853515625,1012.6199951171875,960.1900024414062,971.8099975585938,40785200,MU
