date,open,high,low,close,volume,adj close,symbol
2025-06-23,142.5,144.77999877929688,142.02999877929688,144.1699981689453,154308900,143.97824096679688,NVDA
2025-06-24,145.55999755859375,147.9600067138672,145.5,147.89999389648438,187566100,147.70326232910156,NVDA
2025-06-25,149.27000427246094,154.4499969482422,149.25999450683594,154.30999755859375,269146500,154.10476684570312,NVDA
2025-06-26,155.97999572753906,156.72000122070312,154.0,155.02000427246094,198145700,154.8137969970703,NVDA
2025-06-27,156.0399932861328,158.7100067138672,155.25999450683594,157.75,263234500,157.5401611328125,NVDA
2025-06-30,158.39999389648438,158.66000366210938,155.9600067138672,157.99000549316406,194580300,157.77987670898438,NVDA
2025-07-01,156.2899932861328,157.1999969482422,151.49000549316406,153.3000030517578,213143600,153.09609985351562,NVDA
2025-07-02,152.97999572753906,157.60000610351562,152.97000122070312,157.25,171224100,157.04083251953125,NVDA
2025-07-03,158.3699951171875,160.97999572753906,157.77000427246094,159.33999633789062,143716100,159.12806701660156,NVDA
2025-07-07,158.1999969482422,159.30999755859375,157.33999633789062,158.24000549316406,140139000,158.029541015625,NVDA
2025-07-08,159.3300018310547,160.22000122070312,158.38999938964844,160.0,138133000,159.78717041015625,NVDA
2025-07-09,161.22000122070312,164.4199981689453,161.16000366210938,162.8800048828125,183656400,162.66336059570312,NVDA
2025-07-10,164.32000732421875,164.5,161.61000061035156,164.10000610351562,167704100,163.88172912597656,NVDA
2025-07-11,163.72000122070312,167.88999938964844,163.47000122070312,164.9199981689453,193633300,164.70062255859375,NVDA
2025-07-14,165.3699951171875,165.49000549316406,162.02000427246094,164.07000732421875,136975800,163.8517608642578,NVDA
2025-07-15,171.19000244140625,172.39999389648438,169.1999969482422,170.6999969482422,230627400,170.4729461669922,NVDA
2025-07-16,171.05999755859375,171.75,168.89999389648438,171.3699951171875,158831500,171.14205932617188,NVDA
2025-07-17,172.02000427246094,174.16000366210938,170.8300018310547,173.0,160841100,172.7698974609375,NVDA
2025-07-18,173.63999938964844,174.25,171.25999450683594,172.41000366210938,146456400,172.18067932128906,NVDA
