date,open,high,low,close,volume,adj close,symbol
2025-06-23,201.6300048828125,202.3000030517578,198.9600067138672,201.5,55814300,200.70375061035156,AAPL
2025-06-24,202.58999633789062,203.44000244140625,200.1999969482422,200.3000030517578,54064000,199.50851440429688,AAPL
2025-06-25,201.4499969482422,203.6699981689453,200.6199951171875,201.55999755859375,39525700,200.76353454589844,AAPL
2025-06-26,201.42999267578125,202.63999938964844,199.4600067138672,201.0,50799100,200.20574951171875,AAPL
2025-06-27,201.88999938964844,203.22000122070312,200.0,201.0800018310547,73188600,200.28543090820312,AAPL
2025-06-30,202.00999450683594,207.38999938964844,199.25999450683594,205.1699981689453,91912800,204.3592529296875,AAPL
2025-07-01,206.6699981689453,210.19000244140625,206.13999938964844,207.82000732421875,78788900,206.99880981445312,AAPL
2025-07-02,208.91000366210938,213.33999633789062,208.13999938964844,212.44000244140625,67941800,211.6005401611328,AAPL
2025-07-03,212.14999389648438,214.64999389648438,211.80999755859375,213.5500030517578,34955800,212.70614624023438,AAPL
2025-07-07,212.67999267578125,216.22999572753906,208.8000030517578,209.9499969482422,50229000,209.12037658691406,AAPL
2025-07-08,210.10000610351562,211.42999267578125,208.4499969482422,210.00999450683594,42848900,209.1801300048828,AAPL
2025-07-09,209.52999877929688,211.3300018310547,207.22000122070312,211.13999938964844,48749400,210.30564880371094,AAPL
2025-07-10,210.50999450683594,213.47999572753906,210.02999877929688,212.41000366210938,44443600,211.57066345214844,AAPL
2025-07-11,210.57000732421875,212.1300048828125,209.86000061035156,211.16000366210938,39765800,210.32559204101562,AAPL
2025-07-14,209.92999267578125,210.91000366210938,207.5399932861328,208.6199951171875,38840100,207.7956085205078,AAPL
2025-07-15,209.22000122070312,211.88999938964844,208.9199981689453,209.11000061035156,42296300,208.28369140625,AAPL
2025-07-16,210.3000030517578,212.39999389648438,208.63999938964844,210.16000366210938,47490500,209.3295440673828,AAPL
2025-07-17,210.57000732421875,211.8000030517578,209.58999633789062,210.02000427246094,48068100,209.19009399414062,AAPL
2025-07-18,210.8699951171875,211.7899932861328,209.6999969482422,211.17999267578125,48974600,210.3455047607422,AAPL
2025-07-21,212.10000610351562,215.77999877929688,211.6300048828125,212.47999572753906,51377400,211.640380859375,AAPL
2025-07-22,213.13999938964844,214.9499969482422,212.22999572753906,214.39999389648438,46404100,213.5527801513672,AAPL
2025-07-23,215.0,215.14999389648438,212.41000366210938,214.14999389648438,46989300,213.30377197265625,AAPL
2025-07-24,213.89999389648438,215.69000244140625,213.52999877929688,213.75999450683594,46022600,212.91531372070312,AAPL
2025-07-25,214.6999969482422,215.24000549316406,213.39999389648438,213.8800048828125,40268800,213.0348358154297,AAPL
2025-07-28,214.02999877929688,214.85000610351562,213.05999755859375,214.0500030517578,37858000,213.20419311523438,AAPL
2025-07-29,214.17999267578125,214.80999755859375,210.82000732421875,211.27000427246094,51411700,210.43516540527344,AAPL
2025-07-30,211.89999389648438,212.38999938964844,207.72000122070312,209.0500030517578,45512500,208.2239227294922,AAPL
2025-07-31,208.49000549316406,209.83999633789062,207.16000366210938,207.57000732421875,80698400,206.74978637695312,AAPL
2025-08-01,210.8699951171875,213.5800018310547,201.5,202.3800048828125,104434500,201.58029174804688,AAPL
2025-08-04,204.50999450683594,207.8800048828125,201.67999267578125,203.35000610351562,75109300,202.5464630126953,AAPL
2025-08-05,203.39999389648438,205.33999633789062,202.16000366210938,202.9199981689453,44155100,202.1181640625,AAPL
2025-08-06,205.6300048828125,215.3800048828125,205.58999633789062,213.25,108483100,212.40733337402344,AAPL
2025-08-07,218.8800048828125,220.85000610351562,216.5800018310547,220.02999877929688,90224800,219.16053771972656,AAPL
2025-08-08,220.8300018310547,231.0,219.25,229.35000610351562,113854000,228.44371032714844,AAPL
2025-08-11,227.9199981689453,229.55999755859375,224.75999450683594,227.17999267578125,61806100,226.53909301757812,AAPL
2025-08-12,228.00999450683594,230.8000030517578,227.07000732421875,229.64999389648438,55626200,229.0021209716797,AAPL
2025-08-13,231.07000732421875,235.0,230.42999267578125,233.3300018310547,69878500,232.6717529296875,AAPL
2025-08-14,234.05999755859375,235.1199951171875,230.85000610351562,232.77999877929688,51916300,232.12330627441406,AAPL
2025-08-15,234.0,234.27999877929688,229.33999633789062,231.58999633789062,56038700,230.9366455078125,AAPL
2025-08-18,231.6999969482422,233.1199951171875,230.11000061035156,230.88999938964844,37476200,230.23863220214844,AAPL
2025-08-19,231.27999877929688,232.8699951171875,229.35000610351562,230.55999755859375,39402600,229.90956115722656,AAPL
2025-08-20,229.97999572753906,230.47000122070312,225.77000427246094,226.00999450683594,42263900,225.3723907470703,AAPL
2025-08-21,226.27000427246094,226.52000427246094,223.77999877929688,224.89999389648438,30621200,224.26551818847656,AAPL
2025-08-22,226.1699981689453,229.08999633789062,225.41000366210938,227.75999450683594,42477800,227.11744689941406,AAPL
2025-08-25,226.47999572753906,229.3000030517578,226.22999572753906,227.16000366210938,30983100,226.51914978027344,AAPL
2025-08-26,226.8699951171875,229.49000549316406,224.69000244140625,229.30999755859375,54575100,228.6630859375,AAPL
2025-08-27,228.61000061035156,230.89999389648438,228.25999450683594,230.49000549316406,31259500,229.8397674560547,AAPL
2025-08-28,230.82000732421875,233.41000366210938,229.33999633789062,232.55999755859375,38074700,231.9039306640625,AAPL
2025-08-29,232.50999450683594,233.3800048828125,231.3699951171875,232.13999938964844,39418400,231.485107421875,AAPL
2025-09-02,229.25,230.85000610351562,226.97000122070312,229.72000122070312,44075600,229.0719451904297,AAPL
2025-09-03,237.2100067138672,238.85000610351562,234.36000061035156,238.47000122070312,66427800,237.79725646972656,AAPL
2025-09-04,238.4499969482422,239.89999389648438,236.74000549316406,239.77999877929688,47549400,239.10353088378906,AAPL
2025-09-05,240.0,241.32000732421875,238.49000549316406,239.69000244140625,54870400,239.01380920410156,AAPL
2025-09-08,239.3000030517578,240.14999389648438,236.33999633789062,237.8800048828125,48999500,237.20892333984375,AAPL
2025-09-09,237.0,238.77999877929688,233.36000061035156,234.35000610351562,66313900,233.6888885498047,AAPL
2025-09-10,232.19000244140625,232.4199981689453,225.9499969482422,226.7899932861328,83440800,226.1501922607422,AAPL
2025-09-11,226.8800048828125,230.4499969482422,226.64999389648438,230.02999877929688,50208600,229.3810577392578,AAPL
2025-09-12,229.22000122070312,234.50999450683594,229.02000427246094,234.07000732421875,55824200,233.40968322753906,AAPL
2025-09-15,237.0,238.19000244140625,235.02999877929688,236.6999969482422,42699500,236.03224182128906,AAPL
2025-09-16,237.17999267578125,241.22000122070312,236.32000732421875,238.14999389648438,63421100,237.4781494140625,AAPL
2025-09-17,238.97000122070312,240.10000610351562,237.72999572753906,238.99000549316406,46508000,238.3157958984375,AAPL
2025-09-18,239.97000122070312,241.1999969482422,236.64999389648438,237.8800048828125,44249600,237.20892333984375,AAPL
2025-09-19,241.22999572753906,246.3000030517578,240.2100067138672,245.5,163741300,244.8074188232422,AAPL
2025-09-22,248.3000030517578,256.6400146484375,248.1199951171875,256.0799865722656,105517400,255.35755920410156,AAPL
2025-09-23,255.8800048828125,257.3399963378906,253.5800018310547,254.42999267578125,60275200,253.7122344970703,AAPL
2025-09-24,255.22000122070312,255.74000549316406,251.0399932861328,252.30999755859375,42303700,251.5981903076172,AAPL
2025-09-25,253.2100067138672,257.1700134277344,251.7100067138672,256.8699951171875,55202100,256.14532470703125,AAPL
2025-09-26,254.10000610351562,257.6000061035156,253.77999877929688,255.4600067138672,46076300,254.73931884765625,AAPL
2025-09-29,254.55999755859375,255.0,253.00999450683594,254.42999267578125,40127700,253.7122344970703,AAPL
2025-09-30,254.86000061035156,255.9199981689453,253.11000061035156,254.6300048828125,37704300,253.9116668701172,AAPL
2025-10-01,255.0399932861328,258.7900085449219,254.92999267578125,255.4499969482422,48713900,254.72933959960938,AAPL
2025-10-02,256.5799865722656,258.17999267578125,254.14999389648438,257.1300048828125,42630200,256.40460205078125,AAPL
2025-10-03,254.6699981689453,259.239990234375,253.9499969482422,258.0199890136719,49155600,257.2920837402344,AAPL
2025-10-06,257.989990234375,259.07000732421875,255.0500030517578,256.69000244140625,44664100,255.96583557128906,AAPL
2025-10-07,256.80999755859375,257.3999938964844,255.42999267578125,256.4800109863281,31955800,255.75645446777344,AAPL
2025-10-08,256.5199890136719,258.5199890136719,256.1099853515625,258.05999755859375,36496900,257.3320007324219,AAPL
2025-10-09,257.80999755859375,258.0,253.13999938964844,254.0399932861328,38322000,253.32330322265625,AAPL
2025-10-10,254.94000244140625,256.3800048828125,244.0,245.27000427246094,61999100,244.5780792236328,AAPL
2025-10-13,249.3800048828125,249.69000244140625,245.55999755859375,247.66000366210938,38142900,246.96133422851562,AAPL
2025-10-14,246.60000610351562,248.85000610351562,244.6999969482422,247.77000427246094,35478000,247.07101440429688,AAPL
2025-10-15,249.49000549316406,251.82000732421875,247.47000122070312,249.33999633789062,33893600,248.63658142089844,AAPL
2025-10-16,248.25,249.0399932861328,245.1300048828125,247.4499969482422,39777000,246.7519073486328,AAPL
2025-10-17,248.02000427246094,253.3800048828125,247.27000427246094,252.2899932861328,49147000,251.5782470703125,AAPL
2025-10-20,255.88999938964844,264.3800048828125,255.6300048828125,262.239990234375,90483000,261.50018310546875,AAPL
2025-10-21,261.8800048828125,265.2900085449219,261.8299865722656,262.7699890136719,46695900,262.0286865234375,AAPL
2025-10-22,262.6499938964844,262.8500061035156,255.42999267578125,258.45001220703125,45015300,257.72088623046875,AAPL
2025-10-23,259.94000244140625,260.6199951171875,258.010009765625,259.5799865722656,32754900,258.84765625,AAPL
2025-10-24,261.19000244140625,264.1300048828125,259.17999267578125,262.82000732421875,38253700,262.07855224609375,AAPL
2025-10-27,264.8800048828125,269.1199951171875,264.6499938964844,268.80999755859375,44888200,268.0516357421875,AAPL
2025-10-28,268.989990234375,269.8900146484375,268.1499938964844,269.0,41534800,268.2410888671875,AAPL
2025-10-29,269.2799987792969,271.4100036621094,267.1099853515625,269.70001220703125,51086700,268.93914794921875,AAPL
2025-10-30,271.989990234375,274.1400146484375,268.4800109863281,271.3999938964844,69886500,270.63433837890625,AAPL
2025-10-31,276.989990234375,277.32000732421875,269.1600036621094,270.3699951171875,86167100,269.60723876953125,AAPL
2025-11-03,270.4200134277344,270.8500061035156,266.25,269.04998779296875,50194600,268.2909851074219,AAPL
2025-11-04,268.3299865722656,271.489990234375,267.6199951171875,270.0400085449219,49274800,269.2781982421875,AAPL
2025-11-05,268.6099853515625,271.70001220703125,266.92999267578125,270.1400146484375,43683100,269.3778991699219,AAPL
2025-11-06,267.8900146484375,273.3999938964844,267.8900146484375,269.7699890136719,51204000,269.0089416503906,AAPL
2025-11-07,269.79998779296875,272.2900085449219,266.7699890136719,268.4700012207031,48227400,267.7126159667969,AAPL
2025-11-10,268.9599914550781,273.7300109863281,267.4599914550781,269.42999267578125,41312400,268.9303283691406,AAPL
2025-11-11,269.80999755859375,275.9100036621094,269.79998779296875,275.25,46208300,274.73956298828125,AAPL
2025-11-12,275.0,275.7300109863281,271.70001220703125,273.4700012207031,48398000,272.962890625,AAPL
2025-11-13,274.1099853515625,276.70001220703125,272.0899963378906,272.95001220703125,49602800,272.4438171386719,AAPL
2025-11-14,271.04998779296875,275.9599914550781,269.6000061035156,272.4100036621094,47431300,271.90484619140625,AAPL
2025-11-17,268.82000732421875,270.489990234375,265.7300109863281,267.4599914550781,45018300,266.9639892578125,AAPL
2025-11-18,269.989990234375,270.7099914550781,265.32000732421875,267.44000244140625,45677300,266.94403076171875,AAPL
2025-11-19,265.5299987792969,272.2099914550781,265.5,268.55999755859375,40424500,268.0619812011719,AAPL
2025-11-20,270.8299865722656,275.42999267578125,265.9200134277344,266.25,45823600,265.7562561035156,AAPL
2025-11-21,265.95001220703125,273.3299865722656,265.6700134277344,271.489990234375,59030800,270.98651123046875,AAPL
2025-11-24,270.8999938964844,277.0,270.8999938964844,275.9200134277344,65585800,275.4083557128906,AAPL
2025-11-25,275.2699890136719,280.3800048828125,275.25,276.9700012207031,46914200,276.45635986328125,AAPL
2025-11-26,276.9599914550781,279.5299987792969,276.6300048828125,277.54998779296875,33431400,277.0353088378906,AAPL
2025-11-28,277.260009765625,279.0,275.989990234375,278.8500061035156,20135600,278.3328857421875,AAPL
2025-12-01,278.010009765625,283.4200134277344,276.1400146484375,283.1000061035156,46587700,282.57501220703125,AAPL
2025-12-02,283.0,287.3999938964844,282.6300048828125,286.19000244140625,53669500,285.6592712402344,AAPL
2025-12-03,286.20001220703125,288.6199951171875,283.29998779296875,284.1499938964844,43538700,283.623046875,AAPL
2025-12-04,284.1000061035156,284.7300109863281,278.5899963378906,280.70001220703125,43989100,280.179443359375,AAPL
2025-12-05,280.5400085449219,281.1400146484375,278.04998779296875,278.7799987792969,47265800,278.26300048828125,AAPL
2025-12-08,278.1300048828125,279.6700134277344,276.1499938964844,277.8900146484375,38211800,277.3746643066406,AAPL
2025-12-09,278.1600036621094,280.0299987792969,276.9200134277344,277.17999267578125,32193300,276.6659851074219,AAPL
2025-12-10,277.75,279.75,276.44000244140625,278.7799987792969,33038300,278.26300048828125,AAPL
2025-12-11,279.1000061035156,279.5899963378906,273.80999755859375,278.0299987792969,33248000,277.514404296875,AAPL
2025-12-12,277.8999938964844,279.2200012207031,276.82000732421875,278.2799987792969,39532900,277.763916015625,AAPL
2025-12-15,280.1499938964844,280.1499938964844,272.8399963378906,274.1099853515625,50409100,273.6016540527344,AAPL
2025-12-16,272.82000732421875,275.5,271.7900085449219,274.6099853515625,37648600,274.1007385253906,AAPL
2025-12-17,275.010009765625,276.1600036621094,271.6400146484375,271.8399963378906,50138700,271.33587646484375,AAPL
2025-12-18,273.6099853515625,273.6300048828125,266.95001220703125,272.19000244140625,51630700,271.68524169921875,AAPL
2025-12-19,272.1499938964844,274.6000061035156,269.8999938964844,273.6700134277344,144632000,273.1625061035156,AAPL
2025-12-22,272.8599853515625,273.8800048828125,270.510009765625,270.9700012207031,36571800,270.4674987792969,AAPL
2025-12-23,270.8399963378906,272.5,269.55999755859375,272.3599853515625,29642000,271.85491943359375,AAPL
2025-12-24,272.3399963378906,275.42999267578125,272.20001220703125,273.80999755859375,17910600,273.3022155761719,AAPL
2025-12-26,274.1600036621094,275.3699951171875,272.8599853515625,273.3999938964844,21521800,272.89300537109375,AAPL
2025-12-29,272.69000244140625,274.3599853515625,272.3500061035156,273.760009765625,23715200,273.2523498535156,AAPL
2025-12-30,272.80999755859375,274.0799865722656,272.2799987792969,273.0799865722656,22139600,272.57354736328125,AAPL
2025-12-31,273.05999755859375,273.67999267578125,271.75,271.8599853515625,27293600,271.3558349609375,AAPL
2026-01-02,272.260009765625,277.8399963378906,269.0,271.010009765625,37838100,270.5074462890625,AAPL
2026-01-05,270.6400146484375,271.510009765625,266.1400146484375,267.260009765625,45647200,266.764404296875,AAPL
2026-01-06,267.0,267.54998779296875,262.1199951171875,262.3599853515625,52352100,261.87347412109375,AAPL
2026-01-07,263.20001220703125,263.67999267578125,259.80999755859375,260.3299865722656,48309800,259.84722900390625,AAPL
2026-01-08,257.0199890136719,259.2900085449219,255.6999969482422,259.0400085449219,50419300,258.55963134765625,AAPL
2026-01-09,259.0799865722656,260.2099914550781,256.2200012207031,259.3699951171875,39997000,258.8890075683594,AAPL
2026-01-12,259.1600036621094,261.29998779296875,256.79998779296875,260.25,45263800,259.7673645019531,AAPL
2026-01-13,258.7200012207031,261.80999755859375,258.3900146484375,261.04998779296875,45730800,260.5658874511719,AAPL
2026-01-14,259.489990234375,261.82000732421875,256.7099914550781,259.9599914550781,40019400,259.4779052734375,AAPL
2026-01-15,260.6499938964844,261.0400085449219,257.04998779296875,258.2099914550781,39388600,257.7311706542969,AAPL
2026-01-16,257.8999938964844,258.8999938964844,254.92999267578125,255.52999877929688,72142800,255.05612182617188,AAPL
2026-01-20,252.72999572753906,254.7899932861328,243.4199981689453,246.6999969482422,80267500,246.2425079345703,AAPL
2026-01-21,248.6999969482422,251.55999755859375,245.17999267578125,247.64999389648438,54641700,247.1907501220703,AAPL
2026-01-22,249.1999969482422,251.0,248.14999389648438,248.35000610351562,39708300,247.8894500732422,AAPL
2026-01-23,247.32000732421875,249.41000366210938,244.67999267578125,248.0399932861328,41689000,247.58001708984375,AAPL
2026-01-26,251.47999572753906,256.55999755859375,249.8000030517578,255.41000366210938,55969200,254.93637084960938,AAPL
2026-01-27,259.1700134277344,261.95001220703125,258.2099914550781,258.2699890136719,49648300,257.7910461425781,AAPL
2026-01-28,257.6499938964844,258.8599853515625,254.50999450683594,256.44000244140625,41288000,255.96444702148438,AAPL
2026-01-29,258.0,259.6499938964844,254.41000366210938,258.2799987792969,67253000,257.801025390625,AAPL
2026-01-30,255.1699981689453,261.8999938964844,252.17999267578125,259.4800109863281,92443400,258.99884033203125,AAPL
2026-02-02,260.0299987792969,270.489990234375,259.2099914550781,270.010009765625,73913400,269.50927734375,AAPL
