date,adj close,close,high,low,open,volume,symbol,sma_20,sma_50,ema_12,ema_26,rsi_14,atr_14,momentum_5
2025-12-08,226.88999938964844,226.88999938964844,230.8300018310547,226.27000427246094,229.58999633789062,35019200,AMZN,,,,,,0.0,
2025-12-09,227.9199981689453,227.9199981689453,228.57000732421875,225.11000061035156,226.83999633789062,25841700,AMZN,,,,,,0.0,
2025-12-10,231.77999877929688,231.77999877929688,232.4199981689453,228.4600067138672,228.80999755859375,38790700,AMZN,,,,,,0.0,
2025-12-11,230.27999877929688,230.27999877929688,232.11000061035156,228.69000244140625,230.7100067138672,28249600,AMZN,,,,,,0.0,
2025-12-12,226.19000244140625,226.19000244140625,230.0800018310547,225.1199951171875,229.8699951171875,35639100,AMZN,,,,,,0.0,
2025-12-15,222.5399932861328,222.5399932861328,227.92999267578125,221.5,227.92999267578125,47286100,AMZN,,,,,,0.0,-0.019172313082187253
2025-12-16,222.55999755859375,222.55999755859375,223.66000366210938,221.1300048828125,223.0399932861328,39298900,AMZN,,,,,,0.0,-0.023517026383873874
2025-12-17,221.27000427246094,221.27000427246094,225.19000244140625,220.99000549316406,224.66000366210938,44034400,AMZN,,,,,,0.0,-0.04534469998355495
2025-12-18,226.75999450683594,226.75999450683594,229.22999572753906,224.41000366210938,225.7100067138672,50272400,AMZN,,,,,,0.0,-0.015285757734585292
2025-12-19,227.35000610351562,227.35000610351562,229.1300048828125,225.5800018310547,226.75999450683594,85544400,AMZN,,,,,,0.0,0.0051284479843880515
2025-12-22,228.42999267578125,228.42999267578125,229.47999572753906,226.7100067138672,228.61000061035156,32261300,AMZN,,,,,,0.0,0.02646715002851341
2025-12-23,232.13999938964844,232.13999938964844,232.4499969482422,228.72999572753906,229.05999755859375,29230200,AMZN,,,227.25962020911965,,,0.0,0.043044580949604505
2025-12-24,232.3800048828125,232.3800048828125,232.9499969482422,231.3300018310547,232.1300048828125,11420500,AMZN,,,228.0473716973801,,,0.0,0.0502101522837739
2025-12-26,232.52000427246094,232.52000427246094,232.99000549316406,231.17999267578125,232.0399932861328,15994700,AMZN,,,228.7354690166233,,65.61643482605683,3.9992850167410716,0.025401349026101583
2025-12-29,232.07000732421875,232.07000732421875,232.60000610351562,230.77000427246094,231.94000244140625,19797900,AMZN,,,229.2484749100995,,63.73951709724615,3.844336217763473,0.02076094609187762
2025-12-30,232.52999877929688,232.52999877929688,232.77000427246094,230.1999969482422,231.2100067138672,21910500,AMZN,,,229.75332473612988,,64.8464632890508,3.7533127253674214,0.017948632994682523
2025-12-31,230.82000732421875,230.82000732421875,232.99000549316406,230.1199951171875,232.91000366210938,24383700,AMZN,,,229.91742974968201,,57.784388564454936,3.6902197004109314,-0.005686189665289332
2026-01-02,226.5,226.5,235.4600067138672,224.6999969482422,231.33999633789062,51456200,AMZN,,,229.391671326654,,44.576645219582204,4.195204705069079,-0.025303402871420633
2026-01-05,233.05999755859375,233.05999755859375,234.0,227.17999267578125,228.83999633789062,49733300,AMZN,,,229.9560292084909,,59.65645931368122,4.4312615118498595,0.002322351953426116
2026-01-06,240.92999267578125,240.92999267578125,243.17999267578125,232.07000732421875,232.10000610351562,53764700,AMZN,229.24599990844726,,231.64433128038172,,70.14965909056843,4.908313214686477,0.03817807158158293
2026-01-07,241.55999755859375,241.55999755859375,245.2899932861328,239.52000427246094,239.61000061035156,42236500,AMZN,229.97949981689453,,233.16981840010664,,70.80430562813322,4.969861486042577,0.03883369383176927
2026-01-08,246.2899932861328,246.2899932861328,246.41000366210938,241.8800048828125,243.05999755859375,39509800,AMZN,230.89799957275392,,235.18830684411068,,75.20157606747128,4.961300387290652,0.06702185889884449
2026-01-09,247.3800048828125,247.3800048828125,247.86000061035156,242.24000549316406,244.57000732421875,34560000,AMZN,231.6779998779297,,237.06395269621868,,76.09510032303518,5.008350010854712,0.09218545202124728
2026-01-12,246.47000122070312,246.47000122070312,248.94000244140625,245.9600067138672,246.72999572753906,35867800,AMZN,232.4875,,238.5110370846009,,73.70734544106267,4.863467562046451,0.05753884751817151
2026-01-13,242.60000610351562,242.60000610351562,247.66000366210938,240.25,246.52999877929688,38371800,AMZN,233.30800018310546,,239.14010924135704,,64.44587149882224,5.045362997765231,0.006931529815724202
2026-01-14,236.64999389648438,236.64999389648438,241.27999877929688,236.22000122070312,241.14999389648438,41410600,AMZN,234.01350021362305,,238.7570145729151,234.69759802022725,53.34715569508848,5.140694560982894,-0.020326228314844985
2026-01-15,238.17999267578125,238.17999267578125,240.64999389648438,236.6300048828125,239.30999755859375,43003600,AMZN,234.79449996948242,,238.66824197335606,234.95555317989792,55.47079372864243,5.0606441647463924,-0.03292866471001765
2026-01-16,239.1199951171875,239.1199951171875,239.57000732421875,236.41000366210938,239.08999633789062,45888300,AMZN,235.68699951171874,,238.73774245702245,235.26403036043789,56.7727097191513,4.924884128843749,-0.03338996524613169
2026-01-20,231.0,231.0,235.08999633789062,229.33999633789062,233.75999450683594,47737900,AMZN,235.89899978637695,,237.54732054055745,234.9481762596647,44.633060348933256,5.271678032447544,-0.06276626422722498
2026-01-21,231.30999755859375,231.30999755859375,232.3000030517578,226.8800048828125,231.08999633789062,47276100,AMZN,236.09699935913085,,236.58773238948612,234.67868154106685,45.115566544570825,5.28227232791167,-0.0465375443564684
2026-01-22,234.33999633789062,234.33999633789062,235.72000122070312,230.89999389648438,234.0500030517578,31913300,AMZN,236.39249954223632,,236.24192684308682,234.65359374823896,49.72719544736751,5.249253399076461,-0.009761240727537035
2026-01-23,239.16000366210938,239.16000366210938,240.4499969482422,234.57000732421875,234.9600067138672,33778500,AMZN,236.74349975585938,,236.69086173832105,234.98740189000713,56.053108983188224,5.310735342738968,0.004114581478143586
2026-01-26,238.4199981689453,238.4199981689453,240.9499969482422,237.5399932861328,239.97999572753906,32825500,AMZN,237.045499420166,,236.95688272764787,235.2416682810396,54.91070660388346,5.174968794122568,-0.0029273877657078895
2026-01-27,244.67999267578125,244.67999267578125,244.8800048828125,238.0800018310547,239.69000244140625,38029200,AMZN,237.65349884033202,,238.14505348889915,235.94080342139085,61.971483224886654,5.291042669667943,0.059220747514204586
2026-01-28,243.00999450683594,243.00999450683594,247.77999877929688,241.52999877929688,246.3699951171875,40882700,AMZN,238.20049819946288,,238.89350595319712,236.4644472054979,59.303482364782646,5.359539621834519,0.05058145809403869
2026-01-29,241.72999572753906,241.72999572753906,243.0,236.74000549316406,242.82000732421875,47229600,AMZN,238.660498046875,,239.32988899540356,236.8544878367602,57.2683756669552,5.424571721251473,0.031535373837733305
2026-01-30,239.3000030517578,239.3000030517578,243.32000732421875,237.63999938964844,239.88999938964844,46585000,AMZN,239.08449783325196,,239.3252911579196,237.03563711194522,53.51386454821114,5.442817165059962,0.0005853796099042352
2026-02-02,242.9600067138672,242.9600067138672,245.6300048828125,238.1699981689453,238.30999755859375,37546100,AMZN,239.90749816894532,,239.8844781665269,237.4744793046802,57.982081972603005,5.586902132831907,0.01904206266164299
2026-02-03,238.6199951171875,238.6199951171875,246.35000610351562,235.4499969482422,244.97999572753906,53831300,AMZN,240.185498046875,,239.68994231278236,237.55933232782888,51.64312996384819,5.966409777292016,-0.02476703343139175
2026-02-04,232.99000549316406,232.99000549316406,238.86000061035156,231.82000732421875,238.86000061035156,51299900,AMZN,239.78849868774415,,238.65918280207185,237.22086367340927,44.80070703859325,6.043094313637788,-0.04123282679795304
2026-02-05,222.69000244140625,222.69000244140625,226.30999755859375,220.3800048828125,224.91000366210938,103509200,AMZN,238.84499893188476,,236.2023858235079,236.14450358214978,35.52671273444932,6.512159049117344,-0.07876553850434576
2026-02-06,210.32000732421875,210.32000732421875,211.44000244140625,200.30999755859375,202.6999969482422,179210900,AMZN,237.04649963378907,,232.22048143900187,234.23157793341414,28.023855265089253,7.645576608666998,-0.1211031983199391
2026-02-09,208.72000122070312,208.72000122070312,212.80999755859375,203.35000610351562,208.97000122070312,91178400,AMZN,235.1134994506836,,228.60502294387896,232.34183151025036,27.223017170645832,7.775177669124935,-0.14092856662408781
2026-02-10,206.9600067138672,206.9600067138672,212.64999389648438,206.41000366210938,208.8000030517578,67175000,AMZN,233.13799972534179,,225.27502044695407,230.46169634014788,26.331624910925967,7.665521423785655,-0.13267952833446306
2026-02-11,204.0800018310547,204.0800018310547,208.57000732421875,202.49000549316406,208.05999755859375,65545500,AMZN,231.21199951171874,,222.01424835220033,228.5074967468817,24.89510028073441,7.552270024304872,-0.12408259144385314
2026-02-12,199.60000610351562,199.60000610351562,203.9600067138672,197.55999755859375,203.9600067138672,83975400,AMZN,229.3595001220703,,218.5659033908642,226.3662011436694,22.81042748019142,7.47853675631602,-0.1036867218319153
2026-02-13,198.7899932861328,198.7899932861328,201.16000366210938,197.27999877929688,198.8800048828125,66321600,AMZN,227.3900001525879,,215.523455682444,224.32351908014817,22.444468573427173,7.221498765351483,-0.0548212896375182
2026-02-17,201.14999389648438,201.14999389648438,201.74000549316406,196.0,198.1300048828125,69879200,AMZN,225.49150009155272,,213.31215386921946,222.60696165913606,26.16142207987197,7.115677817338096,-0.03626872019904859
2026-02-18,204.7899932861328,204.7899932861328,206.86000061035156,201.50999450683594,202.07000732421875,51003300,AMZN,224.18099975585938,,212.00105224105226,221.2871862240988,31.60602341071106,7.015272738518745,-0.010485182437853902
2026-02-19,204.86000061035156,204.86000061035156,205.63999938964844,202.80999755859375,203.8000030517578,35669600,AMZN,222.85849990844727,228.8529995727539,210.90242891325215,220.0703576601175,31.710318701222548,6.716324816557027,0.003822024560459214
2026-02-20,210.11000061035156,210.11000061035156,211.1699981689453,203.75,204.75999450683594,65881600,AMZN,221.64700012207032,228.51739959716798,210.78051686665205,219.3325534342089,39.19827424182218,6.766587198870476,0.05265528149024856
2026-02-23,205.27000427246094,205.27000427246094,208.42999267578125,203.11000061035156,208.10000610351562,53581500,AMZN,219.9525001525879,228.06439971923828,209.93274569831496,218.2908831259313,35.349984109675844,6.783259541808299,0.032597269506423165
2026-02-24,208.55999755859375,208.55999755859375,210.36000061035156,203.25,205.47000122070312,41137200,AMZN,218.45950012207032,227.59999969482422,209.72155367681938,217.57007678761,39.68472213030258,6.806598189561389,0.03683819978599012
